Price($),Brand,Model,Year,Title_Status,Mileage,Color,Vin,Lot,State,Country,Time_Left_Hours,Time_Left_Days
9800,Dodge,Doors,2013,Clean Vehicle,86500,White,  1C4Rdjdg3Dc674852,167496123,Missouri, USA,192.0,8.0
4200,Dodge,Doors,2014,Clean Vehicle,144725,Gray,  2C3Cdxbg3Eh170784,167519895,Nevada, USA,22.0,0.92
2500,Dodge,VAN,2013,Salvage Insurance,163260,Red,  2C4Rdgbg8Dr566594,167532547,Tennessee, USA,15.0,0.62
28700,Dodge,Charger,2018,Clean Vehicle,19636,Blue,  2C3Cdxct8Jh197730,167782326,California, USA,21.0,0.88
18500,Dodge,Challenger,2018,Clean Vehicle,34272,Gray,  2C3Cdzag4Jh302832,167782327,California, USA,48.0,2.0
17300,Dodge,Challenger,2018,Clean Vehicle,42909,No_Color,  2C3Cdzag3Jh242672,167782329,California, USA,48.0,2.0
7100,Dodge,Doors,2016,Clean Vehicle,55749,Gray,  3C4Pdcab7Gt103739,167541492,Louisiana, USA,192.0,8.0
3250,Dodge,Doors,2015,Salvage Insurance,89142,White,  1C3Cdfbb5Fd213552,167547285,Minnesota, USA,16.0,0.67
30700,Dodge,Durango,2017,Clean Vehicle,20328,No_Color,  1C4Sdhctxhc936557,167783117,California, USA,21.0,0.88
3000,Dodge,Doors,2012,Clean Vehicle,149332,Gray,  3C4Pdcdg6Ct146745,167552614,Missouri, USA,216.0,9.0
26500,Dodge,Durango,2019,Clean Vehicle,28551,Gray,  1C4Rdjdgxkc744523,167553403,California, USA,192.0,8.0
20800,Dodge,Charger,2019,Clean Vehicle,35098,Gray,  2C3Cdxhgxkh527140,167553404,California, USA,192.0,8.0
20800,Dodge,Charger,2019,Clean Vehicle,35365,Gray,  2C3Cdxjg8Kh527857,167553409,California, USA,192.0,8.0
5100,Dodge,Doors,2015,Clean Vehicle,88398,White,  1C3Cdfaa2Fd144750,167783937,California, USA,48.0,2.0
18900,Dodge,Challenger,2019,Clean Vehicle,27957,Black,  2C3Cdzggxkh532268,167553412,California, USA,192.0,8.0
24000,Dodge,Durango,2019,Clean Vehicle,30161,Silver,  1C4Rdhdg3Kc769255,167553418,California, USA,192.0,8.0
38800,Dodge,Challenger,2015,Clean Vehicle,26292,White,  2C3Cdzc90Fh834388,167783956,California, USA,48.0,2.0
24500,Dodge,Durango,2019,Clean Vehicle,25780,White,  1C4Rdhdg1Kc557017,167553420,California, USA,192.0,8.0
24500,Dodge,Durango,2019,Clean Vehicle,25032,Black,  1C4Rdhdg3Kc675893,167553423,California, USA,192.0,8.0
6500,Dodge,Doors,2016,Clean Vehicle,72248,Blue,  1C3Cdfbb8Gd766472,167783975,New Jersey, USA,48.0,2.0
24000,Dodge,Durango,2019,Clean Vehicle,30630,Gray,  1C4Rdhdg7Kc675959,167553491,California, USA,192.0,8.0
18000,Dodge,Doors,2014,Clean Vehicle,86125,No_Color,  1C4Rdjeg3Ec591566,167783985,California, USA,21.0,0.88
24000,Dodge,Durango,2019,Clean Vehicle,30408,White,  1C4Rdhdg6Kc557000,167553506,California, USA,192.0,8.0
23500,Dodge,Durango,2019,Clean Vehicle,35443,Silver,  1C4Rdhdg0Kc557042,167553511,California, USA,192.0,8.0
4500,Dodge,VAN,2014,Clean Vehicle,95377,White,  2C4Rdgcg9Er400696,167783994,California, USA,48.0,2.0
25900,Dodge,Durango,2019,Clean Vehicle,32724,Silver,  1C4Rdjdg6Kc684983,167553512,California, USA,192.0,8.0
13900,Dodge,Caravan,2019,Clean Vehicle,45089,Gray,  2C4Rdgcg3Kr514530,167553571,California, USA,192.0,8.0
14200,Dodge,Journey,2019,Clean Vehicle,35948,Silver,  3C4Pdcgg4Kt707549,167553584,California, USA,192.0,8.0
15400,Dodge,Caravan,2019,Clean Vehicle,41601,Blue,  2C4Rdgeg5Kr563175,167553585,California, USA,192.0,8.0
17500,Dodge,Challenger,2019,Clean Vehicle,26370,Gray,  2C3Cdzagxkh583746,167785326,Texas, USA,24.0,1.0
17500,Dodge,Caravan,2019,Clean Vehicle,18271,White,  2C4Rdgcg1Kr761805,167785571,Texas, USA,48.0,2.0
18000,Dodge,Caravan,2019,Clean Vehicle,9476,White,  2C4Rdgcg3Kr753690,167785577,Texas, USA,24.0,1.0
25200,Dodge,Doors,2012,Clean Vehicle,80899,Gray,  3C6Ud5Dl9Cg338415,167786130,New Jersey, USA,48.0,2.0
14100,Dodge,Caravan,2018,Clean Vehicle,57394,Black,  2C4Rdgeg5Jr337118,167786903,Texas, USA,48.0,2.0
13300,Dodge,Caravan,2018,Clean Vehicle,42190,White,  2C4Rdgcg3Jr364854,167555073,California, USA,192.0,8.0
16200,Dodge,Caravan,2019,Clean Vehicle,22591,Black,  2C4Rdgbgxkr624069,167787079,Oklahoma, USA,21.0,0.88
13300,Dodge,Caravan,2018,Clean Vehicle,48681,Gray,  2C4Rdgegxjr331914,167555075,California, USA,192.0,8.0
13100,Dodge,Caravan,2018,Clean Vehicle,42621,Silver,  2C4Rdgcg0Jr241626,167555080,California, USA,192.0,8.0
15500,Dodge,Caravan,2017,Clean Vehicle,27761,Silver,  2C4Rdgeg9Hr852858,167556225,California, USA,192.0,8.0
4500,Dodge,Doors,2013,Salvage Insurance,107768,White,  2C3Cdyag9Dh607919,167559924,California, USA,18.0,0.75
28400,Dodge,Durango,2019,Clean Vehicle,14355,Gray,  1C4Rdjdg7Kc780041,167565682,Colorado, USA,72.0,3.0
17400,Dodge,Caravan,2019,Clean Vehicle,9467,Gray,  2C4Rdgcgxkr747353,167565747,Colorado, USA,72.0,3.0
6000,Dodge,Doors,2014,Clean Vehicle,122837,Silver,  2C3Cdxbg1Eh268115,167568295,Florida, USA,53.0,2.21
20700,Dodge,Challenger,2019,Clean Vehicle,18313,Gray,  2C3Cdzag9Kh642088,167570322,Virginia, USA,48.0,2.0
20300,Dodge,Challenger,2019,Clean Vehicle,19506,Black,  2C3Cdzag1Kh656275,167570325,Virginia, USA,48.0,2.0
14000,Dodge,Journey,2018,Clean Vehicle,14750,Black,  3C4Pdcbb1Jt319818,167787973,Oklahoma, USA,21.0,0.88
22000,Dodge,Challenger,2019,Clean Vehicle,11280,Green,  2C3Cdzgg5Kh709017,167570337,Virginia, USA,48.0,2.0
17200,Dodge,Journey,2019,Clean Vehicle,13944,Blue,  3C4Pdcgg2Kt803633,167570512,Virginia, USA,48.0,2.0
15000,Dodge,Doors,2016,Clean Vehicle,26922,Blue,  2C3Cdzag4Gh309689,167788142,Oklahoma, USA,21.0,0.88
17500,Dodge,Journey,2019,Clean Vehicle,12690,Gray,  3C4Pdcgg0Kt809995,167570522,Virginia, USA,48.0,2.0
1300,Dodge,Doors,2013,Salvage Insurance,239822,Gray,  1C3Cdzcb5Dn552741,167682466,Michigan, USA,48.0,2.0
1750,Dodge,Doors,2014,Salvage Insurance,74975,Red,  1C3Cdfbaxed815126,167690780,Nevada, USA,72.0,3.0
16300,Dodge,Caravan,2019,Clean Vehicle,28289,Red,  2C4Rdgeg0Kr557123,167715827,Florida, USA,21.0,0.88
15700,Dodge,Caravan,2019,Clean Vehicle,38041,Red,  2C4Rdgeg9Kr529238,167715831,Florida, USA,21.0,0.88
10000,Dodge,Journey,2017,Clean Vehicle,52386,Silver,  3C4Pdcab0Ht524414,167789024,Florida, USA,48.0,2.0
23100,Dodge,Charger,2019,Clean Vehicle,34391,White,  2C3Cdxct7Kh608441,167715833,Florida, USA,21.0,0.88
14900,Dodge,Caravan,2019,Clean Vehicle,39515,Red,  2C4Rdgcg9Kr578507,167715835,Florida, USA,21.0,0.88
16700,Dodge,Journey,2019,Clean Vehicle,22074,Orange,  3C4Pdcgg0Kt783155,167570536,Virginia, USA,48.0,2.0
16300,Dodge,Caravan,2019,Clean Vehicle,28782,White,  2C4Rdgeg6Kr578882,167715849,Florida, USA,21.0,0.88
25800,Dodge,Durango,2019,Clean Vehicle,30092,Red,  1C4Rdjdg5Kc733915,167717748,North Carolina, USA,21.0,0.88
23800,Dodge,Challenger,2019,Clean Vehicle,26443,Black,  2C3Cdzbt4Kh578392,167717749,North Carolina, USA,21.0,0.88
16800,Dodge,Journey,2019,Clean Vehicle,28981,Red,  3C4Pddeg4Kt738776,167717794,North Carolina, USA,21.0,0.88
15500,Dodge,Journey,2019,Clean Vehicle,32865,White,  3C4Pdceg4Kt716822,167717801,North Carolina, USA,21.0,0.88
6000,Dodge,Doors,2014,Clean Vehicle,117258,Blue,  2C3Cdxbg9Eh266032,167575083,Florida, USA,23.0,0.96
26900,Dodge,Durango,2019,Clean Vehicle,16397,White,  1C4Rdjdg2Kc780335,167580494,Arizona, USA,20.0,0.83
16900,Dodge,Caravan,2019,Clean Vehicle,16176,White,  2C4Rdgeg7Kr743175,167580498,Arizona, USA,20.0,0.83
19500,Dodge,Caravan,2019,Clean Vehicle,1091,Gray,  2C4Rdgcg0Kr798456,167580505,Arizona, USA,20.0,0.83
15400,Dodge,Caravan,2019,Clean Vehicle,17472,Black,  2C4Rdgcg3Kr747548,167580517,Arizona, USA,20.0,0.83
2300,Dodge,Doors,2012,Clean Vehicle,123882,White,  1C3Cdzag7Cn309641,167791160,Texas, USA,7.0,0.29
17000,Dodge,Charger,2019,Clean Vehicle,10341,Red,  2C3Cdxbg0Kh753132,167722603,California, USA,24.0,1.0
34000,Dodge,Durango,2019,Clean Vehicle,19695,Black,  1C4Sdjet3Kc625404,167600947,New Jersey, USA,2.0,0.08
13700,Dodge,Journey,2017,Clean Vehicle,51041,Black,  3C4Pddgg5Ht702827,167605371,Pennsylvania, USA,24.0,1.0
19100,Dodge,Challenger,2018,Clean Vehicle,22646,White,  2C3Cdzag1Jh288453,167792687,West Virginia, USA,48.0,2.0
11800,Dodge,Journey,2018,Clean Vehicle,18138,White,  3C4Pdcab0Jt444388,167792692,West Virginia, USA,48.0,2.0
27500,Dodge,Durango,2019,Clean Vehicle,23987,Gray,  1C4Rdjdg6Kc701149,167724305,Nevada, USA,6.0,0.25
26900,Dodge,Durango,2019,Clean Vehicle,17160,Black,  1C4Rdjdg6Kc770276,167724309,Nevada, USA,6.0,0.25
27100,Dodge,Durango,2019,Clean Vehicle,26929,White,  1C4Rdjdgxkc770197,167724315,Nevada, USA,6.0,0.25
27200,Dodge,Durango,2019,Clean Vehicle,25815,White,  1C4Rdjdg5Kc744770,167724371,Nevada, USA,6.0,0.25
9000,Dodge,Caravan,2017,Clean Vehicle,81992,Silver,  2C4Rdgcg9Hr818437,167607358,Florida, USA,96.0,4.0
22500,Dodge,Challenger,2019,Clean Vehicle,5000,Gray,  2C3Cdzag6Kh668955,167725170,South Carolina, USA,21.0,0.88
7700,Dodge,Doors,2015,Clean Vehicle,62683,White,  1C3Cdfcb9Fd102064,167793030,West Virginia, USA,48.0,2.0
4500,Dodge,VAN,2013,Clean Vehicle,107224,White,  2C4Rdgbg6Dr505681,167609840,Florida, USA,96.0,4.0
2200,Dodge,Doors,2013,Salvage Insurance,184905,Gray,  3C4Pddbg6Dt605945,167611180,Illinois, USA,16.0,0.67
21500,Dodge,Charger,2019,Clean Vehicle,35153,Black,  2C3Cdxhg6Kh611276,167611458,Pennsylvania, USA,144.0,6.0
18800,Dodge,Challenger,2019,Clean Vehicle,26474,Orange,  2C3Cdzag9Kh617109,167611459,Pennsylvania, USA,144.0,6.0
21800,Dodge,Charger,2019,Clean Vehicle,30943,Red,  2C3Cdxhg0Kh608762,167611460,Pennsylvania, USA,144.0,6.0
20300,Dodge,Challenger,2019,Clean Vehicle,17154,Black,  2C3Cdzgg1Kh712965,167611462,Pennsylvania, USA,144.0,6.0
8200,Dodge,VAN,2016,Clean Vehicle,79637,White,  2C4Rdgcg4Gr384748,167727312,South Carolina, USA,21.0,0.88
19000,Dodge,Caravan,2019,Clean Vehicle,12123,Red,  2C4Rdgeg1Kr664259,167611463,Pennsylvania, USA,144.0,6.0
8400,Dodge,Doors,2016,Clean Vehicle,107822,Blue,  2C3Cdxhg4Gh237287,167727324,South Carolina, USA,21.0,0.88
19500,Dodge,Caravan,2019,Clean Vehicle,10221,Blue,  2C4Rdgeg2Kr724727,167611466,Pennsylvania, USA,144.0,6.0
7000,Dodge,Doors,2015,Clean Vehicle,95278,Blue,  3C4Pdcab4Ft518015,167727515,South Carolina, USA,21.0,0.88
19500,Dodge,Challenger,2019,Clean Vehicle,13457,Gray,  2C3Cdzag2Kh656320,167611467,Pennsylvania, USA,144.0,6.0
8500,Dodge,VAN,2014,Clean Vehicle,69936,Blue,  2C4Rdgbg3Er453122,167793430,Missouri, USA,21.0,0.88
20500,Dodge,Challenger,2019,Clean Vehicle,13520,Gray,  2C3Cdzgg0Kh702489,167611468,Pennsylvania, USA,144.0,6.0
4900,Dodge,Doors,2014,Clean Vehicle,96922,Silver,  1C3Cdfbb6Ed862064,167727578,South Carolina, USA,21.0,0.88
20800,Dodge,Doors,2014,Clean Vehicle,72594,Black,  1C4Sdjct7Ec971656,167793438,Missouri, USA,21.0,0.88
28500,Dodge,Durango,2019,Clean Vehicle,17896,Silver,  1C4Rdjdg3Kc827484,167611469,Pennsylvania, USA,144.0,6.0
21900,Dodge,Caravan,2019,Clean Vehicle,11088,Silver,  2C4Rdgegxkr786263,167611470,Pennsylvania, USA,144.0,6.0
15800,Dodge,Caravan,2019,Clean Vehicle,29567,Black,  2C4Rdgeg6Kr623139,167796317,Nevada, USA,48.0,2.0
33000,Dodge,Durango,2019,Clean Vehicle,15655,White,  1C4Sdjct2Kc683796,167730778,Colorado, USA,16.0,0.67
22700,Dodge,Challenger,2019,Clean Vehicle,26428,Black,  2C3Cdzbt4Kh642012,167796319,Nevada, USA,48.0,2.0
21900,Dodge,Charger,2019,Clean Vehicle,29003,White,  2C3Cdxhg2Kh585016,167611474,Pennsylvania, USA,144.0,6.0
19300,Dodge,Charger,2019,Clean Vehicle,32229,Red,  2C3Cdxbg2Kh644607,167611475,Pennsylvania, USA,144.0,6.0
30700,Dodge,Durango,2019,Clean Vehicle,26503,Black,  1C4Sdjct0Kc744790,167796327,Nevada, USA,48.0,2.0
19300,Dodge,Challenger,2019,Clean Vehicle,15446,Black,  2C3Cdzag2Kh679841,167611476,Pennsylvania, USA,144.0,6.0
13750,Dodge,Caravan,2014,Clean Vehicle,128556,White,  2C7Wdgbg1Er432307,167733402,California, USA,5.0,0.21
16400,Dodge,Caravan,2019,Clean Vehicle,23369,Silver,  2C4Rdgcg9Kr696007,167796331,Nevada, USA,48.0,2.0
19500,Dodge,Caravan,2019,Clean Vehicle,8767,Black,  2C4Rdgeg8Kr695119,167611477,Pennsylvania, USA,144.0,6.0
15100,Dodge,Caravan,2019,Clean Vehicle,48319,White,  2C4Rdgeg2Kr565983,167796338,Nevada, USA,48.0,2.0
28500,Dodge,Durango,2019,Clean Vehicle,15275,Black,  1C4Rdjdg0Kc622141,167611478,Pennsylvania, USA,144.0,6.0
15300,Dodge,Caravan,2019,Clean Vehicle,33826,White,  2C4Rdgcg2Kr648283,167796618,Nevada, USA,48.0,2.0
20300,Dodge,Challenger,2019,Clean Vehicle,16679,White,  2C3Cdzgg3Kh684649,167611479,Pennsylvania, USA,144.0,6.0
22000,Dodge,Charger,2019,Clean Vehicle,26184,Gray,  2C3Cdxhg3Kh630447,167611480,Pennsylvania, USA,144.0,6.0
16700,Dodge,Journey,2019,Clean Vehicle,21203,Gray,  3C4Pddgg5Kt779690,167796665,Nevada, USA,48.0,2.0
19300,Dodge,Challenger,2019,Clean Vehicle,17870,Black,  2C3Cdzag6Kh701727,167611481,Pennsylvania, USA,144.0,6.0
34100,Dodge,Durango,2019,Clean Vehicle,17909,Gray,  1C4Sdjct3Kc820776,167734876,Michigan, USA,21.0,0.88
14600,Dodge,Caravan,2019,Clean Vehicle,41126,Silver,  2C4Rdgcg5Kr606318,167796677,Nevada, USA,48.0,2.0
18200,Dodge,Caravan,2019,Clean Vehicle,14098,Red,  2C4Rdgcgxkr753573,167611636,Pennsylvania, USA,144.0,6.0
33800,Dodge,Durango,2019,Clean Vehicle,15003,Black,  1C4Sdjct1Kc817603,167734879,Michigan, USA,21.0,0.88
15900,Dodge,Journey,2019,Clean Vehicle,29105,Black,  3C4Pddgg3Kt720539,167796678,Nevada, USA,48.0,2.0
16500,Dodge,Caravan,2019,Clean Vehicle,34794,Black,  2C4Rdgeg9Kr518336,167611637,Pennsylvania, USA,144.0,6.0
29600,Dodge,Durango,2019,Clean Vehicle,20034,Silver,  1C4Rdjdg9Kc722562,167734880,Michigan, USA,21.0,0.88
14100,Dodge,Caravan,2019,Clean Vehicle,46942,Black,  2C4Rdgcg1Kr520021,167796679,Nevada, USA,48.0,2.0
18200,Dodge,Caravan,2019,Clean Vehicle,14753,White,  2C4Rdgcg3Kr765807,167611639,Pennsylvania, USA,144.0,6.0
18200,Dodge,Caravan,2019,Clean Vehicle,14359,Black,  2C4Rdgcg5Kr749382,167611640,Pennsylvania, USA,144.0,6.0
24300,Dodge,Charger,2019,Clean Vehicle,34922,Black,  2C3Cdxjg8Kh573477,167734890,Michigan, USA,21.0,0.88
15400,Dodge,Journey,2019,Clean Vehicle,20944,White,  3C4Pdcgg4Kt815525,167796686,Nevada, USA,48.0,2.0
19000,Dodge,Journey,2019,Clean Vehicle,9877,White,  3C4Pddgg1Kt858578,167611644,Pennsylvania, USA,144.0,6.0
19000,Dodge,Journey,2019,Clean Vehicle,8949,Black,  3C4Pddgg8Kt858576,167611647,Pennsylvania, USA,144.0,6.0
27800,Dodge,Challenger,2017,Clean Vehicle,13627,Gray,  2C3Cdzbt8Hh655998,167736227,Georgia, USA,21.0,0.88
18200,Dodge,Journey,2019,Clean Vehicle,18291,Blue,  3C4Pddgg9Kt805269,167611653,Pennsylvania, USA,144.0,6.0
15000,Dodge,Journey,2018,Clean Vehicle,38029,White,  3C4Pdceg6Jt516474,167612012,Pennsylvania, USA,144.0,6.0
19200,Dodge,Caravan,2017,Clean Vehicle,32593,Gray,  2C4Rdgeg6Hr575487,167736343,Michigan, USA,21.0,0.88
15500,Dodge,Caravan,2018,Clean Vehicle,37352,Red,  2C4Rdgeg8Jr340109,167612017,Pennsylvania, USA,144.0,6.0
24900,Dodge,Challenger,2017,Clean Vehicle,23030,Green,  2C3Cdzgg8Hh584894,167736354,Michigan, USA,21.0,0.88
15500,Dodge,Journey,2018,Clean Vehicle,30671,Red,  3C4Pdceg2Jt426366,167612031,Pennsylvania, USA,144.0,6.0
7600,Dodge,Doors,2012,Salvage Insurance,79544,White,  3C6Td4Ht4Cg255894,167612530,Texas, USA,17.0,0.71
18400,Dodge,Journey,2017,Clean Vehicle,15027,Black,  3C4Pddeg4Ht610210,167736421,Michigan, USA,21.0,0.88
14700,Dodge,Caravan,2018,Clean Vehicle,29115,White,  2C4Rdgeg0Jr327368,167614578,Florida, USA,24.0,1.0
3900,Dodge,Doors,2015,Clean Vehicle,93604,White,  1C3Cdfbb5Fd319614,167736461,Florida, USA,48.0,2.0
5200,Dodge,Doors,2015,Clean Vehicle,100203,Black,  3C4Pdcbg0Ft637173,167736462,Florida, USA,48.0,2.0
17200,Dodge,Caravan,2019,Clean Vehicle,35401,Silver,  2C4Rdgeg6Kr674401,167615130,Minnesota, USA,14.0,0.58
18700,Dodge,Caravan,2019,Clean Vehicle,20279,Red,  2C4Rdgeg8Kr690731,167615132,Minnesota, USA,14.0,0.58
32000,Dodge,Durango,2019,Clean Vehicle,26090,Red,  1C4Sdjct3Kc632985,167615133,Minnesota, USA,14.0,0.58
14500,Dodge,Doors,2015,Clean Vehicle,107924,White,  1C4Rdjdg4Fc750792,167736958,Michigan, USA,21.0,0.88
19400,Dodge,Caravan,2019,Clean Vehicle,14906,Black,  2C4Rdgcg2Kr725699,167615134,Minnesota, USA,14.0,0.58
17300,Dodge,Caravan,2019,Clean Vehicle,34407,Black,  2C4Rdgeg7Kr674858,167615136,Minnesota, USA,14.0,0.58
16700,Dodge,Journey,2019,Clean Vehicle,18049,Orange,  3C4Pdcgg0Kt783172,167615137,Minnesota, USA,14.0,0.58
19100,Dodge,Caravan,2019,Clean Vehicle,18132,White,  2C4Rdgcg4Kr735473,167615139,Minnesota, USA,14.0,0.58
11100,Dodge,Doors,2013,Clean Vehicle,109176,Black,  1C4Rdjag0Dc608666,167738875,Illinois, USA,21.0,0.88
32000,Dodge,Durango,2019,Clean Vehicle,25456,Black,  1C4Sdjct7Kc647733,167615143,Minnesota, USA,14.0,0.58
16900,Dodge,Caravan,2019,Clean Vehicle,38375,Silver,  2C4Rdgeg6Kr619687,167615144,Minnesota, USA,14.0,0.58
18000,Dodge,Charger,2017,Clean Vehicle,39792,Blue,  2C3Cdxjg2Hh505412,167740442,Massachusetts, USA,144.0,6.0
17800,Dodge,Caravan,2019,Clean Vehicle,30403,White,  2C4Rdgcg5Kr668950,167615145,Minnesota, USA,14.0,0.58
18000,Dodge,Caravan,2019,Clean Vehicle,28252,White,  2C4Rdgcg1Kr691027,167615146,Minnesota, USA,14.0,0.58
17500,Dodge,Caravan,2019,Clean Vehicle,31904,White,  2C4Rdgeg6Kr683079,167615147,Minnesota, USA,14.0,0.58
14500,Dodge,Caravan,2018,Clean Vehicle,24336,Silver,  2C4Rdgcgxjr282071,167798093,Nevada, USA,48.0,2.0
18500,Dodge,Caravan,2019,Clean Vehicle,23961,Silver,  2C4Rdgcg3Kr545227,167615148,Minnesota, USA,14.0,0.58
18600,Dodge,Caravan,2019,Clean Vehicle,22919,Silver,  2C4Rdgcg1Kr735463,167615149,Minnesota, USA,14.0,0.58
32000,Dodge,Durango,2019,Clean Vehicle,22863,Red,  1C4Sdjct7Kc633007,167615150,Minnesota, USA,14.0,0.58
17000,Dodge,Caravan,2019,Clean Vehicle,38817,Black,  2C4Rdgcg6Kr660825,167615151,Minnesota, USA,14.0,0.58
16000,Dodge,Caravan,2019,Clean Vehicle,48854,White,  2C4Rdgeg5Kr516518,167615152,Minnesota, USA,14.0,0.58
18000,Dodge,Caravan,2019,Clean Vehicle,27288,White,  2C4Rdgeg4Kr662134,167615153,Minnesota, USA,14.0,0.58
15900,Dodge,Charger,2020,Clean Vehicle,5284,Orange,  2C3Cdxbg6Lh100855,167742943,Pennsylvania, USA,48.0,2.0
6200,Dodge,Doors,2016,Clean Vehicle,99988,Silver,  3C4Pdcbgxgt136860,167743028,Alabama, USA,21.0,0.88
3700,Dodge,Doors,2013,Clean Vehicle,84109,Black,  1C3Cdfbaxdd150548,167744124,Alabama, USA,21.0,0.88
24000,Dodge,Doors,2012,Clean Vehicle,88539,White,  3C63Drgl5Cg107218,167744350,Mississippi, USA,21.0,0.88
20800,Dodge,VAN,2013,Clean Vehicle,33739,Gold,  2C4Rdgdg1Dr557085,167800125,Nevada, USA,48.0,2.0
18500,Dodge,Doors,2012,Clean Vehicle,101017,White,  3C6Ud5Hl1Cg109558,167744364,Mississippi, USA,21.0,0.88
18300,Dodge,Challenger,2019,Clean Vehicle,13906,Black,  2C3Cdzagxkh687783,167744650,Pennsylvania, USA,48.0,2.0
21000,Dodge,Charger,2019,Clean Vehicle,20601,Gray,  2C3Cdxbg2Kh640928,167744671,Pennsylvania, USA,72.0,3.0
1300,Dodge,VAN,2013,Salvage Insurance,135561,White,  2C4Rdgcg3Dr749500,167616430,Tennessee, USA,48.0,2.0
11900,Dodge,Charger,2019,Clean Vehicle,23421,Gray,  2C3Cdxhg5Kh681108,167744676,Pennsylvania, USA,48.0,2.0
950,Dodge,VAN,2012,Salvage Insurance,145174,White,  2C4Rdgbg5Cr408504,167619457,Maryland, USA,48.0,2.0
26800,Dodge,Durango,2019,Clean Vehicle,21309,Gray,  1C4Rdjdg5Kc780720,167744677,Pennsylvania, USA,48.0,2.0
800,Dodge,VAN,2012,Salvage Insurance,217576,Orange,  2C4Rdgbg1Cr183286,167619888,North Carolina, USA,48.0,2.0
21000,Dodge,Caravan,2019,Clean Vehicle,10350,White,  2C4Rdgeg7Kr786270,167744678,Pennsylvania, USA,48.0,2.0
1900,Dodge,Doors,2012,Salvage Insurance,157636,Orange,  3C4Pdcab1Ct362558,167620277,Georgia, USA,48.0,2.0
33500,Dodge,Durango,2019,Clean Vehicle,8605,White,  1C4Sdjct2Kc585450,167744679,Pennsylvania, USA,72.0,3.0
900,Dodge,Doors,2013,Salvage Insurance,139404,Blue,  1C3Cdzab4Dn594353,167623035,Connecticut, USA,48.0,2.0
21000,Dodge,Caravan,2019,Clean Vehicle,10170,Gray,  2C4Rdgeg5Kr786266,167744681,Pennsylvania, USA,48.0,2.0
26800,Dodge,Durango,2019,Clean Vehicle,22272,Silver,  1C4Rdjdg9Kc780705,167744683,Pennsylvania, USA,48.0,2.0
5700,Dodge,VAN,2016,Clean Vehicle,101906,Blue,  2C4Rdgbgxgr116627,167800442,Texas, USA,48.0,2.0
18500,Dodge,Challenger,2019,Clean Vehicle,27019,Green,  2C3Cdzag8Kh617554,167744686,Pennsylvania, USA,48.0,2.0
33000,Dodge,Durango,2019,Clean Vehicle,10930,White,  1C4Sdjct7Kc626641,167744693,Pennsylvania, USA,72.0,3.0
11000,Dodge,Caravan,2019,Clean Vehicle,73552,Silver,  2C4Rdgcgxkr517117,167624664,Texas, USA,48.0,2.0
15800,Dodge,Caravan,2019,Clean Vehicle,37107,Blue,  2C4Rdgeg7Kr663746,167744764,Pennsylvania, USA,48.0,2.0
3600,Dodge,Doors,2013,Salvage Insurance,124247,White,  1C4Rdhag5Dc663297,167624835,Michigan, USA,48.0,2.0
16300,Dodge,Caravan,2019,Clean Vehicle,36993,White,  2C4Rdgeg5Kr509682,167744772,Pennsylvania, USA,48.0,2.0
2700,Dodge,Doors,2015,Clean Vehicle,67133,White,  1C3Cdfaa2Fd434311,167800591,Texas, USA,48.0,2.0
12800,Dodge,Caravan,2019,Clean Vehicle,33580,No_Color,  2C4Rdgcg1Kr671800,167744794,Pennsylvania, USA,48.0,2.0
9700,Dodge,Doors,2015,Clean Vehicle,94140,Black,  3C4Pdcdg6Ft650328,167800598,Texas, USA,48.0,2.0
18300,Dodge,Journey,2019,Clean Vehicle,10447,Silver,  3C4Pddgg0Kt858538,167744804,Pennsylvania, USA,48.0,2.0
16000,Dodge,Charger,2019,Clean Vehicle,10229,Silver,  2C3Cdxbg5Kh725391,167625316,Illinois, USA,19.0,0.79
21000,Dodge,Caravan,2019,Clean Vehicle,6269,Gray,  2C4Rdgcg0Kr744767,167744806,Pennsylvania, USA,72.0,3.0
3700,Dodge,Doors,2014,Clean Vehicle,98699,White,  3C4Pdcab3Et310674,167800603,Texas, USA,48.0,2.0
33000,Dodge,Durango,2019,Clean Vehicle,10631,Gray,  1C4Sdjct4Kc740628,167625318,Illinois, USA,48.0,2.0
14700,Dodge,Caravan,2019,Clean Vehicle,44381,Silver,  2C4Rdgcg7Kr519648,167744811,Pennsylvania, USA,48.0,2.0
33000,Dodge,Durango,2019,Clean Vehicle,13960,Silver,  1C4Sdjct5Kc811965,167625319,Illinois, USA,48.0,2.0
15900,Dodge,Caravan,2019,Clean Vehicle,14051,White,  2C4Rdgcg6Kr749441,167744815,Pennsylvania, USA,48.0,2.0
33000,Dodge,Durango,2019,Clean Vehicle,20800,Gray,  1C4Sdjct2Kc681580,167625320,Illinois, USA,48.0,2.0
33000,Dodge,Durango,2019,Clean Vehicle,8873,Gray,  1C4Sdjct7Kc779861,167625325,Illinois, USA,48.0,2.0
32500,Dodge,Durango,2019,Clean Vehicle,15502,Black,  1C4Sdjct4Kc745182,167625326,Illinois, USA,48.0,2.0
33000,Dodge,Durango,2019,Clean Vehicle,9669,Silver,  1C4Sdjct7Kc769752,167625329,Illinois, USA,48.0,2.0
13000,Dodge,Caravan,2018,Clean Vehicle,50873,Black,  2C4Rdgbg6Jr221818,167745671,Virginia, USA,192.0,8.0
